gender	race	region	happy	life	sibs	childs	age	educ	paeduc	maeduc	speduc	prestg80	occcat80	tax	usintl	obey	popular	thnkself	workhard	helpoth	hlth1	hlth2	hlth3	hlth4	hlth5	hlth6	hlth7	hlth8	hlth9	work1	work2	work3	work4	work5	work6	work7	work8	work9	prob1	prob2	prob3	prob4
2	1	3	2	0	4	2	41	19	20	20	18	50	1	0	1	5	4	1	3	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	4	2	40	18	14	12	15	64	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	2	3	64	12	8	12	13	43	2	0	1	2	4	1	5	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	1	3	0	38	18	12	12	97	72	1	1	0	4	5	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	1	2	87	16	8	8	97	29	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	1	3	41	12	98	99	12	51	2	0	1	2	5	4	3	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	2	0	42	13	10	11	13	46	2	1	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	4	7	 	 
2	1	3	2	0	0	0	20	13	97	12	97	0	 	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	1	0	7	63	18	12	20	97	31	3	2	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	2	4	2	34	14	16	12	16	42	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	1	0	23	13	13	12	97	42	3	0	1	5	4	1	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	 	 	 	 
1	1	3	2	2	5	1	69	17	99	98	97	25	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	3	0	2	6	68	11	97	6	10	0	 	0	2	5	3	1	2	4	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	3	3	1	2	9	3	40	11	5	3	12	29	2	1	0	3	5	2	4	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	5	 	 	 
2	1	3	2	0	1	0	69	12	97	98	97	46	2	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	7	1	40	13	97	3	12	66	1	2	0	5	3	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	 	 	 
1	3	3	2	0	98	6	52	8	99	98	9	24	6	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	 	 	 	 
2	1	3	2	1	5	0	41	13	11	16	13	51	2	1	0	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	2	0	19	11	98	12	97	0	 	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	3	3	2	2	85	10	98	98	10	47	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	3	3	38	12	14	12	12	44	5	0	1	3	4	5	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	3	2	2	4	4	54	12	12	12	12	29	2	8	0	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
1	1	3	1	2	3	2	82	13	97	8	13	51	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	7	0	81	17	6	8	8	64	1	0	1	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	1	2	55	18	12	12	12	62	1	2	0	4	5	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	1	1	0	72	16	12	12	14	65	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	9	2	69	11	9	8	97	42	3	0	2	1	5	4	2	3	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	1	3	2	2	3	1	80	16	12	12	97	66	1	2	0	9	9	9	9	9	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	1	 	 	 
2	1	3	1	1	2	2	69	12	12	12	97	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	6	2	64	10	4	5	97	30	6	0	1	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	 	 	 	 
1	1	3	1	2	4	0	35	14	10	10	97	54	5	8	0	3	5	4	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	7	3	76	14	3	5	19	60	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	1	4	0	22	15	15	12	97	33	2	2	0	3	2	5	4	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	1	0	26	18	12	12	97	64	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	2	0	26	14	97	16	97	31	2	0	1	5	3	4	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	3	2	0	2	68	13	10	12	97	47	2	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	0	2	2	45	12	8	12	97	51	1	0	1	4	5	1	3	2	1	1	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	 	 	 	 
2	1	3	2	2	1	0	73	14	12	12	97	47	2	2	0	2	5	1	4	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	7	 	 
1	1	3	1	1	8	1	66	18	4	4	97	66	1	1	0	9	9	9	9	9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	4	0	26	16	97	12	97	66	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	2	3	2	0	2	0	33	14	97	12	97	51	1	0	1	4	5	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	 	 	 	 
2	1	3	2	2	3	3	38	12	9	12	11	51	3	1	0	1	5	4	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
1	1	3	2	2	2	2	36	14	97	12	12	47	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	1	1	0	36	16	16	14	97	49	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	4	6	44	11	12	12	16	28	3	0	1	2	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	0	1	2	23	12	12	7	12	31	3	0	1	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	2	3	2	1	7	6	45	14	97	98	12	40	5	1	0	2	5	3	1	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	3	0	21	12	97	98	97	41	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	1	2	2	43	14	97	12	97	42	3	1	0	2	5	1	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	3	2	3	2	45	13	6	9	97	51	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	2	3	2	40	16	16	12	16	66	1	1	0	5	4	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	3	1	21	13	16	99	97	29	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	1	1	45	12	15	12	16	30	6	0	1	1	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	 	 	 	 
2	1	3	1	1	10	2	89	14	6	6	97	64	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	4	4	43	13	12	8	12	63	1	0	1	4	5	1	2	3	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	 	 	 	 
2	1	3	2	2	5	2	34	14	12	14	97	38	3	1	0	4	5	1	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	1	1	2	63	18	12	8	12	57	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	3	2	73	18	16	8	16	65	1	0	1	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	0	2	2	51	13	16	16	17	65	1	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	1	0	25	16	17	14	97	51	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	10	1	38	16	12	12	18	65	1	0	1	4	5	1	2	3	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	5	5	57	16	17	12	16	66	1	1	0	4	5	3	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	4	 	 
1	1	3	2	2	11	0	64	14	8	10	97	60	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	2	2	2	58	13	13	13	97	46	2	1	0	5	4	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	 	 	 
1	3	3	2	2	0	3	35	20	12	10	12	67	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	1	2	54	14	14	12	14	54	5	0	1	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	1	5	2	57	12	10	14	19	49	1	1	0	1	5	2	3	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	0	1	3	40	16	8	8	16	40	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	2	1	0	21	12	16	16	97	30	5	1	0	5	4	3	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	1	 	 	 	 
2	2	3	2	2	7	0	19	12	99	99	97	29	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	3	3	3	0	6	0	23	14	12	12	97	29	2	0	1	3	5	2	1	4	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	3	3	2	1	2	1	43	18	14	10	97	52	1	2	0	4	5	2	3	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	5	2	 
2	1	3	2	1	2	0	21	14	12	12	97	55	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	1	0	23	16	17	14	97	23	6	0	1	1	5	2	4	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	2	1	0	21	13	13	18	97	29	2	2	0	5	1	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 
2	1	3	2	2	5	2	40	13	12	16	16	31	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	2	6	2	63	12	98	98	12	51	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	1	8	0	23	16	20	16	97	19	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	11	1	82	10	8	7	8	33	6	0	1	3	4	2	1	5	1	2	2	2	2	2	2	2	2	2	2	2	9	9	9	9	9	9	 	 	 	 
2	1	3	1	1	8	4	31	8	98	11	10	0	 	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	5	2	28	14	3	5	11	0	 	0	2	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 	 
2	1	3	2	0	12	2	28	8	0	97	97	23	4	0	2	5	2	3	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	10	3	35	12	98	8	6	43	2	1	0	3	5	1	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	4	 	 
2	1	3	2	2	2	2	38	12	13	12	12	0	 	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	2	3	3	45	16	8	14	13	47	1	1	0	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	 	 	 	 
1	1	3	1	1	2	2	54	14	8	12	14	30	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	1	9	5	43	13	97	12	13	51	1	1	0	2	5	3	4	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	 	 
2	1	3	2	0	4	2	35	16	20	16	16	49	2	0	1	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	2	1	31	14	99	99	12	32	2	1	0	5	3	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	3	2	2	1	0	48	16	16	16	97	31	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	6	1	44	16	16	12	97	74	1	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	2	2	22	10	12	10	97	0	 	8	0	5	4	2	3	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	3	2	2	4	4	57	11	98	9	12	26	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	2	7	1	19	11	12	12	97	28	3	1	0	1	5	3	2	4	2	2	2	2	2	9	2	2	2	2	2	2	2	2	2	2	2	1	7	4	 	 
1	1	3	1	1	98	0	78	6	99	98	97	22	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	3	2	1	1	20	12	97	13	13	43	2	1	0	1	5	4	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	 	 
2	1	3	2	0	3	1	35	12	12	12	13	36	3	0	1	4	5	1	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	2	0	0	71	12	98	97	12	51	1	1	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	3	1	1	2	2	49	19	12	10	97	73	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	2	1	1	72	12	97	12	12	39	6	2	0	5	4	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	2	2	46	12	12	12	12	29	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	2	0	2	69	14	97	98	9	57	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	3	5	3	25	9	12	12	97	0	 	8	0	4	5	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4	 
1	1	3	3	2	1	0	22	12	13	13	97	31	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	0	1	1	53	13	12	99	97	52	1	0	1	2	5	3	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	1	2	1	0	39	14	12	12	97	54	1	1	0	4	3	5	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	7	 	 
1	1	3	1	1	4	2	41	14	16	13	12	56	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	3	4	58	12	97	12	12	51	1	0	2	3	5	1	4	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	6	0	21	14	11	16	97	55	1	2	0	1	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	0	6	0	61	12	98	98	97	40	4	0	2	9	9	9	9	9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	0	6	0	47	16	16	98	97	40	2	0	1	3	5	2	1	4	1	1	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	 	 	 	 
1	1	3	1	1	8	0	37	15	10	97	97	57	2	1	0	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 
1	1	3	2	1	3	0	25	14	8	13	14	29	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	3	3	2	0	8	0	24	13	97	6	97	42	3	0	1	5	4	1	3	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	 	 	 	 
2	3	3	2	2	5	4	28	7	97	8	97	29	2	1	0	1	5	3	4	2	1	2	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	1	2	2	 	 
2	3	3	2	2	6	4	35	12	97	98	97	42	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	3	0	8	0	85	12	98	99	97	43	2	0	1	1	5	4	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	5	3	79	14	8	98	8	64	1	2	0	5	4	2	1	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	 	 	 
2	1	3	1	2	5	4	77	12	98	98	16	47	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	5	2	83	8	98	98	14	41	2	0	2	1	3	5	2	4	1	2	2	2	2	2	2	2	2	9	9	9	9	9	9	9	9	9	 	 	 	 
2	1	3	2	1	6	2	65	13	12	13	97	43	2	1	0	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	 	 	 
1	1	3	2	1	2	2	50	18	6	5	97	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	2	2	3	2	32	12	12	12	12	46	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	2	3	1	25	12	12	12	12	47	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	3	4	60	13	12	12	13	41	6	0	2	5	3	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	2	7	57	16	8	11	19	64	1	1	0	4	5	1	3	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	 	 	 
1	1	3	2	1	2	0	20	13	15	12	97	39	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	0	8	3	48	12	98	6	12	42	2	0	1	1	5	4	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	1	6	8	53	19	14	12	14	64	1	2	0	3	5	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	 
2	1	3	3	2	3	6	52	16	8	8	97	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	3	5	35	14	12	11	16	42	3	0	1	1	5	3	2	4	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	3	2	1	9	2	28	15	16	14	16	74	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	2	0	5	1	25	16	20	16	16	74	1	0	1	3	5	4	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	2	1	4	0	25	15	18	13	18	46	2	1	0	4	5	2	3	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 
1	1	3	1	2	2	0	25	14	18	16	16	0	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	3	0	21	15	16	18	13	46	2	0	1	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	 	 	 	 
2	1	3	2	1	6	0	24	16	18	14	15	74	1	2	0	1	5	4	3	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	1	1	3	1	27	17	9	12	17	29	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	3	3	1	0	3	1	26	16	12	12	16	0	 	0	1	5	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	 	 	 	 
1	1	3	2	1	2	3	38	14	18	12	97	64	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	3	1	1	7	1	27	16	18	13	14	60	1	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 
2	1	3	1	0	2	4	66	13	9	13	13	48	4	0	1	1	4	5	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	3	3	3	1	7	55	12	10	12	97	0	 	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	3	1	0	4	0	33	16	12	13	97	61	2	0	1	4	5	2	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	1	5	2	63	16	99	6	16	68	1	2	0	4	5	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	9	9	2	9	99	99	16	99	97	0	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	0	1	54	12	8	12	12	57	2	0	1	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	0	1	51	16	12	12	20	64	1	1	0	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	3	2	2	2	29	15	99	99	97	66	1	1	0	4	5	1	2	3	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	2	1	51	15	12	12	97	46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
2	1	1	2	0	11	3	84	8	98	98	6	0	 	0	1	1	5	3	2	4	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	1	2	43	15	12	12	16	51	1	1	0	5	4	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	 	 
1	1	1	2	0	2	2	44	12	14	11	12	46	5	0	1	3	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
1	1	1	2	3	5	1	30	12	11	11	12	28	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	1	2	6	5	81	7	97	98	8	40	6	2	0	1	2	3	4	5	1	2	2	2	9	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	2	4	3	74	8	8	8	97	28	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	2	0	30	12	12	12	97	35	6	0	2	1	5	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
2	1	1	2	1	2	2	42	12	10	13	12	60	2	1	0	3	5	1	2	4	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	 
1	1	1	2	1	4	0	21	10	97	10	97	19	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 
1	1	1	2	0	5	7	62	8	98	98	12	34	6	0	1	1	3	2	5	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	 	 	 	 
